Id,SalePrice
1661,402742.24519047624
1662,380804.43657585164
1663,375586.8814168755
1664,482353.1933419913
1665,314878.2262264348
1666,319236.37644463504
1667,336345.2447853351
1668,325863.5626267158
1669,307636.809332706
1670,339082.9464003165
1671,265251.601004269
1672,471333.5687164501
1673,287743.4970848132
1674,252198.9750116118
1675,189790.0444549696
1676,191040.3985100722
1677,205152.73478225156
1678,451858.04415151506
1679,377126.7513492062
1680,318556.4522259241
1681,283997.78215170937
1682,299237.394243351
1683,196183.72071646238
1684,174242.48942760483
1685,176398.25398616106
1686,176204.84552490577
1687,165690.91153475904
1688,182231.90711682424
1689,187594.65881498624
1690,184296.6756897736
1691,172164.1647797747
1692,263611.46778032463
1693,166363.40534428283
1694,184347.71109443423
1695,171037.60368086133
1696,258883.46239991992
1697,173140.01803024896
1698,324517.621987494
1699,337651.2068122417
1700,234742.77386991863
1701,264384.4954922855
1702,260528.02005414266
1703,252982.03255702372
1704,305056.7240764474
1705,228659.6796201195
1706,484691.45247835503
1707,202729.37295622722
1708,195368.59019496868
1709,300752.9312107723
1710,228190.24571366393
1711,251646.91272604748
1712,256667.81701136223
1713,253255.63925670477
1714,223009.80679633308
1715,194122.80282358621
1716,170223.12880375932
1717,158837.46574637637
1718,149155.83681573675
1719,202727.2372521715
1720,259232.83644217334
1721,159578.9604968115
1722,133617.71849222734
1723,150979.8216866168
1724,206100.95777769544
1725,227598.22197687184
1726,179565.12611101585
1727,169411.2673356558
1728,188762.46189699732
1729,162395.03182431645
1730,154577.28051915587
1731,124147.56718262323
1732,126062.71184123549
1733,123532.88712100165
1734,133256.3112639142
1735,132293.0964895335
1736,120499.42009985853
1737,367348.13026984123
1738,214289.4210154623
1739,253830.72187129606
1740,176732.71024459013
1741,176035.0167880376
1742,179784.32170402727
1743,167690.06595990754
1744,309840.1835054905
1745,229192.32116243857
1746,254937.5680258429
1747,228360.9121192426
1748,210270.41038911298
1749,154846.38321472282
1750,147251.48575323145
1751,226386.39926814477
1752,122506.36323694611
1753,150990.0022854162
1754,218777.82309885428
1755,162914.76772050757
1756,123300.30780843245
1757,121217.48276237531
1758,148344.99663302573
1759,172831.76482561883
1760,151551.69019568167
1761,147921.1269384156
1762,166823.98445503347
1763,162654.19454625354
1764,122269.59445974947
1765,175656.62530814417
1766,173429.79945152157
1767,198676.39269792452
1768,141602.75863548764
1769,161129.40665493684
1770,137787.98463838472
1771,133678.9899584367
1772,139992.90124156364
1773,141195.62474025364
1774,128224.56162190087
1775,135873.7673054937
1776,118871.55699829775
1777,113164.51061294093
1778,128885.87605799324
1779,115264.29650035301
1780,176817.00601752978
1781,129755.89723588893
1782,106486.03258266626
1783,122068.9643391293
1784,101761.34590883779
1785,114728.0265956193
1786,140943.3277317365
1787,177208.55984931227
1788,70977.53214707115
1789,107793.61381202406
1790,85875.41270189459
1791,155952.56685293946
1792,153678.2646284437
1793,142258.831946891
1794,139197.56556427805
1795,142956.4303883556
1796,121389.72979723082
1797,121183.63936135198
1798,131432.65550186313
1799,116071.87655202918
1800,119623.05753001253
1801,133844.1862164099
1802,166366.48737384105
1803,157443.86094860078
1804,138466.92550514222
1805,137948.58165003057
1806,112625.11338580138
1807,160703.4984126307
1808,118773.27069690748
1809,137373.51648214445
1810,151256.02448613787
1811,120992.43006319049
1812,119223.3991011541
1813,120777.97092170054
1814,96049.44687333133
1815,75021.4667768132
1816,103843.04929780614
1817,130843.61876710271
1818,132448.43864904714
1819,115929.46737093091
1820,79935.9687161162
1821,125388.51501283409
1822,159158.56295562716
1823,72635.61067266068
1824,132058.8630214024
1825,133204.4953366056
1826,110091.24515629222
1827,111061.98979243446
1828,134063.34647462817
1829,116461.0654548385
1830,142450.11308909178
1831,184401.03865807023
1832,121564.05512897886
1833,158158.0662567784
1834,136796.96794247546
1835,180415.61830152315
1836,129445.95709703887
1837,98245.37958929095
1838,126319.46469622153
1839,88693.62374145415
1840,150479.49936143355
1841,145444.45423303967
1842,96530.33805327854
1843,140772.99083245127
1844,141194.62041250148
1845,132357.05053629645
1846,151230.871932332
1847,135587.36284648208
1848,72077.19373069108
1849,123267.48248760952
1850,131901.1919262768
1851,147512.6969231801
1852,125186.00363244428
1853,133186.67052889185
1854,168562.3646213204
1855,139933.04549680284
1856,217815.00185181267
1857,170719.47018840548
1858,134445.65714347753
1859,127245.26794285435
1860,147134.47003690834
1861,126897.99365714006
1862,260180.990885719
1863,257572.69373375818
1864,257572.69373375818
1865,331180.62822061277
1866,316711.4280814133
1867,243213.2507117933
1868,304903.6690488753
1869,191936.99250638328
1870,266729.18805197143
1871,250692.9362690175
1872,174788.16278675382
1873,217083.05695024953
1874,139291.5366808799
1875,209721.54074766062
1876,189581.71698233206
1877,208442.96548220914
1878,213622.20072683974
1879,135584.20635665872
1880,136149.72779992656
1881,237748.5791891688
1882,262814.293689619
1883,194942.13291654678
1884,217943.08438465142
1885,269193.7496631032
1886,299035.994406012
1887,203897.47095990044
1888,288684.78523750964
1889,165719.45563412935
1890,134888.4012996258
1891,145476.5068137621
1892,113490.13703973498
1893,137041.59295180344
1894,131027.07066731607
1895,150448.36392911858
1896,119981.54583151998
1897,115424.95408555168
1898,108922.72816670207
1899,121786.7753761764
1900,142631.7472023885
1901,165488.47951100479
1902,139819.08576136798
1903,228289.94007199883
1904,138370.52122278253
1905,174820.2458811647
1906,156760.255318816
1907,190096.11866813322
1908,127534.22593550672
1909,139127.46152519013
1910,131043.38506084739
1911,198790.21164467576
1912,260496.9947866156
1913,156019.45297208405
1914,78845.30894856606
1915,309872.6887012988
1916,81599.93002801121
1917,254595.8138079082
1918,139177.17696255236
1919,156371.8323497474
1920,166561.6171651166
1921,397080.7622958153
1922,320898.98226984125
1923,193959.65568863542
1924,231419.54299531732
1925,222550.80223177746
1926,365408.53219264076
1927,138339.6607953104
1928,162175.89299795334
1929,123414.18597891176
1930,136377.53091177443
1931,137799.16672219607
1932,137895.8712440044
1933,170912.10117551434
1934,185479.08885313515
1935,179245.8202586521
1936,185411.73888150338
1937,183302.8060273553
1938,172310.21318302667
1939,241964.19065184242
1940,204453.1970722151
1941,176691.54043340738
1942,186687.890950396
1943,199992.49569083436
1944,293157.1295772267
1945,356003.6152308803
1946,166886.71138576622
1947,300891.0365438597
1948,165448.1601209929
1949,237098.22434468914
1950,175103.03410503225
1951,276653.44163923623
1952,236681.9209356599
1953,159416.69174001057
1954,212234.20737137162
1955,124638.52478100141
1956,274017.5197434216
1957,164444.051470206
1958,303417.4652779107
1959,135084.8665328888
1960,120289.27682087226
1961,122086.75635033935
1962,104243.80465048266
1963,113339.26910890806
1964,110297.33317441466
1965,163244.25771232945
1966,158185.2680131262
1967,293950.0660395749
1968,403745.77324758575
1969,372571.8842337663
1970,400088.78692857147
1971,390008.49638961034
1972,384693.7382899269
1973,267093.2587461584
1974,298165.16915103083
1975,525277.9130497834
1976,270649.50612390356
1977,326837.74427861953
1978,328061.3357885709
1979,351423.2819010025
1980,197563.80826448294
1981,341834.0181310448
1982,229194.3714483348
1983,225718.5658761502
1984,173086.77458461432
1985,210507.72429816768
1986,213168.04109784617
1987,177222.2735241048
1988,177281.5140164641
1989,180499.00414729727
1990,220521.6914611885
1991,203458.03517186193
1992,212463.39156096586
1993,177325.80387055423
1994,243211.0729872453
1995,183353.6801168111
1996,248874.86930132748
1997,354170.80903919233
1998,326782.2415101643
1999,253699.30751316412
2000,297968.9379049087
2001,267493.361530254
2002,229993.88640213612
2003,251826.71984794634
2004,271398.6089775391
2005,235485.9620205871
2006,221688.52279201362
2007,255965.20354750205
2008,193934.40435439712
2009,181256.3952836171
2010,190743.210181965
2011,150617.77312220808
2012,177231.19592036755
2013,178315.37991185422
2014,184200.58880102233
2015,189036.8122735303
2016,185229.3388555852
2017,201126.90800737173
2018,130512.56818770952
2019,132240.15568281908
2020,121200.44735836209
2021,117719.98478399115
2022,183805.79687842782
2023,155417.45771767906
2024,223361.39330961928
2025,377286.13952246605
2026,179744.73393837706
2027,147211.10972499877
2028,159193.65913517145
2029,180520.20460189215
2030,285216.0040756905
2031,278983.28856939805
2032,273093.9706196811
2033,288517.7449358419
2034,159840.22145348808
2035,210956.31699343582
2036,204473.54455564477
2037,211890.0088735341
2038,329896.443120781
2039,213528.85759063333
2040,390220.1758677581
2041,255171.48810610478
2042,210948.65687074707
2043,171298.14369870926
2044,165791.75637799117
2045,229078.0201223165
2046,138953.59444374408
2047,162028.61709876044
2048,134435.93684175008
2049,131983.66447952652
2050,177394.86935961177
2051,110619.03572654889
2052,135585.02085867294
2053,142221.00897644687
2054,84446.91968081785
2055,159975.85402862274
2056,122489.07970148376
2057,130854.483958274
2058,198955.3554695243
2059,134390.54263366017
2060,165172.59355707627
2061,173906.66877502162
2062,141139.29420977534
2063,115905.40484971728
2064,144102.92001935682
2065,128279.86142772203
2066,159855.84731334564
2067,133509.2670292822
2068,131769.09093743208
2069,97056.93720327265
2070,115409.65232464304
2071,103717.09662975503
2072,139520.9937935
2073,132788.17050522845
2074,172163.9611812419
2075,148223.15710773028
2076,122358.758497501
2077,146694.2903653424
2078,135469.81186293767
2079,125108.59140219553
2080,119242.61766793486
2081,121433.30675442606
2082,130823.14721323457
2083,151835.4666135407
2084,116410.11161004225
2085,132964.4477640903
2086,138527.31512891038
2087,120304.10090231491
2088,114567.39479679453
2089,95965.48467498664
2090,138773.63319920018
2091,129376.09896114649
2092,148022.30123853928
2093,146541.1902142518
2094,129693.32057869184
2095,154793.35732384428
2096,94450.62395516176
2097,100760.01153309569
2098,150095.75620843493
2099,78507.07952214692
2100,129511.72596155755
2101,134125.45475918104
2102,148357.47816993465
2103,108519.07931191908
2104,142352.5620971623
2105,138134.02853148954
2106,86374.98433895115
2107,233062.69965073897
2108,126006.11744869336
2109,116764.2197273007
2110,121748.23496150384
2111,162764.3090072277
2112,133428.9458202038
2113,118292.2617457259
2114,112879.16465640502
2115,153621.6998724265
2116,112046.7987415646
2117,146234.6744218426
2118,117940.9046142094
2119,106612.91395144159
2120,108849.76263559204
2121,111126.90279703452
2122,108592.54404992277
2123,92005.08147240328
2124,204934.40018666378
2125,143809.1179359038
2126,166375.5721712802
2127,153341.2166050856
2128,128458.47293924425
2129,108104.27199564115
2130,146844.5831077244
2131,151602.86946554945
2132,117342.77311994217
2133,113265.57372708563
2134,118754.13434369568
2135,106481.60834558915
2136,86691.53155382157
2137,117039.49688436073
2138,134434.76085669678
2139,151629.67555882028
2140,133709.12574449318
2141,140207.15955287623
2142,136141.6732831657
2143,144053.79416607923
2144,117483.18637374096
2145,134619.68074327498
2146,148202.61303854224
2147,167646.8136052517
2148,119209.36452504391
2149,128201.58165823384
2150,230357.6175225739
2151,134499.0283531863
2152,169430.4474063468
2153,157779.87881301247
2154,119337.22084344314
2155,119314.0045986786
2156,220750.86867320846
2157,241510.36233313297
2158,231471.7402294556
2159,218147.08023766565
2160,167904.68008581872
2161,253781.67972115683
2162,461041.7675497836
2163,332756.4627401434
2164,262340.18591501744
2165,172078.53060559006
2166,140043.7894803369
2167,215667.5617518786
2168,203309.9765806265
2169,190974.72610745754
2170,218001.47940561213
2171,141803.87742834075
2172,138476.71406258055
2173,178741.69473241363
2174,234745.89502669434
2175,333934.94714430015
2176,314761.96940278803
2177,249723.9559702348
2178,234628.91912321848
2179,143079.26971421557
2180,187267.0163987099
2181,199750.53324304428
2182,224222.22515736683
2183,195097.16273899894
2184,135571.05197203383
2185,134257.00232078828
2186,147876.52825300177
2187,150587.58787328182
2188,160257.42142410952
2189,190076.17701477878
2190,97157.68881970712
2191,101370.0317795465
2192,105727.72843105771
2193,93900.91598305825
2194,103272.26310786423
2195,116283.71666953413
2196,106875.2630769704
2197,110875.95111975615
2198,163008.89353855856
2199,162496.96842441778
2200,120437.38794987112
2201,119139.9693359278
2202,193829.12951514855
2203,160517.63642836575
2204,166958.37493037106
2205,111576.09916298537
2206,140275.83848006075
2207,229658.84766620968
2208,221248.65441117427
2209,185621.5662362594
2210,131233.60877375273
2211,108020.4170418364
2212,114988.41563124787
2213,105860.01462530688
2214,142033.25618480137
2215,106105.7766290943
2216,147475.95048987094
2217,95488.30774677647
2218,101258.65220678977
2219,89814.3450494175
2220,83820.77792332116
2221,312177.6041038962
2222,248445.13836025647
2223,253046.10666818332
2224,222673.10128441016
2225,135896.10894306868
2226,185786.40803136208
2227,190898.7355073371
2228,279437.415552321
2229,242779.3342940256
2230,166078.84457060904
2231,206653.2280532042
2232,176713.46248865372
2233,170802.61121728257
2234,237765.39333999154
2235,190872.0583470848
2236,277674.0547398714
2237,334010.3246530214
2238,198057.6105718158
2239,133123.418151664
2240,163527.3081666709
2241,148885.6307288721
2242,136582.71721498293
2243,149475.50520486265
2244,115674.58980723798
2245,103679.93372181544
2246,142380.788501587
2247,108478.74754976227
2248,126714.07845098648
2249,126602.72434338479
2250,136991.7739528796
2251,126402.30892746118
2252,178292.3677446365
2253,155736.74139920252
2254,179075.33246045682
2255,190863.323202025
2256,184372.57515428777
2257,189526.22234611123
2258,174475.13285198063
2259,180319.99275537624
2260,146207.64137929972
2261,189459.76288391548
2262,210944.13174270227
2263,307001.2110276554
2264,441901.9886946534
2265,179440.1381219137
2266,293613.8071912972
2267,378747.0142237762
2268,351112.03417316003
2269,157360.69234800307
2270,183623.8631183207
2271,247423.18964165944
2272,215415.0322536869
2273,161960.89741237788
2274,170060.0520643855
2275,157320.1590814317
2276,166814.669165661
2277,181194.14308402332
2278,164424.31907350218
2279,125609.87321385727
2280,122415.78452539179
2281,176840.18215625637
2282,174801.1071194356
2283,103994.52112486519
2284,111913.38088783555
2285,149527.7664359799
2286,132165.36929482562
2287,338036.4505047822
2288,272176.84333788045
2289,375883.4823650793
2290,395585.9842979798
2291,298104.82488548924
2292,421660.580857143
2293,480882.50490692654
2294,381081.5788340548
2295,449910.341079365
2296,270466.1690565625
2297,292480.2453321662
2298,338243.4288179135
2299,333289.34998814954
2300,311168.9948530002
2301,272802.81417562586
2302,235478.9863167993
2303,254632.6015058925
2304,246467.49319642867
2305,183209.22333895377
2306,183424.60930386608
2307,189784.06969306484
2308,225437.96262470074
2309,290703.7392463255
2310,221879.30885827923
2311,200041.72809032892
2312,179053.45787955026
2313,176088.0083194944
2314,180229.23037240258
2315,175730.54609727216
2316,180601.3283954344
2317,179548.64979556034
2318,176660.37910761926
2319,180825.80863899502
2320,180103.90051817548
2321,261278.58066530508
2322,177191.542437022
2323,171989.7787279569
2324,167451.36041605318
2325,216087.06528450278
2326,167659.43036144116
2327,209319.81309261546
2328,219308.68821084854
2329,183584.83902363505
2330,179540.6492024547
2331,321802.4859891814
2332,382244.6668713656
2333,296650.8740361105
2334,250938.40176124635
2335,251254.5340312485
2336,322415.7031044696
2337,194341.3830891397
2338,290576.28769895906
2339,249434.4643499355
2340,379192.716922078
2341,220052.98228635325
2342,246128.83851249897
2343,219926.7186315471
2344,231512.4639384729
2345,233892.47358042703
2346,221597.13782738283
2347,190289.75381352124
2348,229218.82210536132
2349,168225.31028603017
2350,277037.56741397217
2351,243328.6171600131
2352,251704.7793424197
2353,191982.19311968866
2354,136603.28372521827
2355,149258.49618876987
2356,150009.2048213652
2357,204609.57920238434
2358,184942.022258855
2359,121198.00185464136
2360,123800.2612886329
2361,140597.3706239236
2362,262149.00228442403
2363,142104.88470211308
2364,146533.01846573903
2365,218526.6333522872
2366,204203.64118546768
2367,236473.8057627408
2368,196918.87894242388
2369,229819.16840559794
2370,176856.2013713708
2371,175653.20819115083
2372,173952.16949294356
2373,253862.6871420841
2374,266602.7739513594
2375,234651.6317763919
2376,279970.8864715677
2377,420419.8217222222
2378,136033.92750490175
2379,194398.16155938007
2380,142520.94514869043
2381,156240.7577833041
2382,186267.1401788814
2383,213670.18274096664
2384,228328.6791435407
2385,150257.45990307446
2386,143133.65592232833
2387,135138.53830820552
2388,107315.05864477351
2389,124663.58338840734
2390,129210.60758494494
2391,134486.69525443504
2392,118239.87168297972
2393,159236.61421421063
2394,146900.3028642006
2395,194360.1671612813
2396,146896.32693826058
2397,194048.4924284621
2398,122519.66643024726
2399,71459.68873817107
2400,68297.3979406061
2401,121386.08743705513
2402,138507.28493754697
2403,130401.24404644326
2404,131363.57413576473
2405,152841.83989535208
2406,137230.3326756214
2407,130047.87218260171
2408,136826.4497657716
2409,136626.52864265046
2410,167536.21444694276
2411,126749.31765447748
2412,152624.31813098592
2413,138672.26037324933
2414,129024.154481198
2415,130070.72421977035
2416,129454.69469662396
2417,131335.13718729495
2418,123803.83553124208
2419,135422.82206789282
2420,127948.99929444364
2421,155805.1570260855
2422,124476.0609630899
2423,141642.2778977842
2424,146165.56024304288
2425,186833.7464360242
2426,123828.16787191952
2427,142953.85780350716
2428,176756.454575659
2429,119842.92149876786
2430,129271.58472229067
2431,114080.37678537483
2432,134986.10054672166
2433,142657.34275190296
2434,139720.3281212442
2435,151350.9455041211
2436,111074.62435558539
2437,115895.26330740679
2438,118800.89461396514
2439,115120.28451410502
2440,119325.8852436528
2441,105978.04188878096
2442,106228.66585791243
2443,115235.80589167353
2444,125140.27546842948
2445,103029.49462101138
2446,138740.68582018727
2447,208545.3656001261
2448,142399.10656244823
2449,113418.87432485814
2450,163020.803878951
2451,121896.28426687978
2452,218897.20416946372
2453,103863.38075077276
2454,127335.42817664963
2455,112629.84452237275
2456,154266.1430779304
2457,113818.90113132824
2458,111044.52749454144
2459,110154.93200078089
2460,138638.9847513834
2461,116782.18555769017
2462,136776.3814475546
2463,117373.31952155985
2464,155523.83801470933
2465,120890.84238773983
2466,116352.63923079925
2467,147838.38911950387
2468,103107.05566112112
2469,99164.23003760375
2470,168055.44311604986
2471,196122.14929170755
2472,157194.3461145447
2473,116763.9071645386
2474,119308.31066619938
2475,227183.88731058876
2476,114160.52482901682
2477,128719.50442331335
2478,166448.727091638
2479,118330.6347248522
2480,133796.0509810342
2481,123722.86708049235
2482,131285.09946379557
2483,119084.1592720523
2484,128915.59751931607
2485,125737.34564810351
2486,150969.4852579195
2487,197353.27942780507
2488,148810.60782452638
2489,147481.72302541634
2490,149224.62451520038
2491,99776.95141136291
2492,173462.03007151734
2493,127628.18385921385
2494,172221.42145860358
2495,107878.5411837141
2496,201124.26377443175
2497,146284.80459484766
2498,119968.35555894727
2499,102043.08094997356
2500,129745.5774307943
2501,133184.2236755711
2502,154420.67321801456
2503,109893.1429925515
2504,186851.37607034706
2505,218326.8277392297
2506,254368.73413940522
2507,303423.88892479084
2508,261652.40350137185
2509,221799.0980148086
2510,239756.26199563337
2511,183943.7864481803
2512,214897.3216869613
2513,221467.83537429452
2514,220802.4107344548
2515,144903.01340755005
2516,150117.8972390178
2517,138935.86552945638
2518,144584.27003367807
2519,218132.21099284486
2520,206133.86050489062
2521,192079.69879631329
2522,222756.92809973593
2523,132659.07852447632
2524,139209.9514770876
2525,140236.4943405221
2526,141630.03237284312
2527,121344.5632216031
2528,131779.14143257227
2529,131042.72991277608
2530,117394.04958025036
2531,243684.63886074274
2532,224899.17410535895
2533,197800.31961301446
2534,255943.40237998188
2535,291262.9312658804
2536,226557.45814690433
2537,237630.56826053307
2538,187822.60253210875
2539,183485.8325113227
2540,178588.53839151812
2541,183792.08794942615
2542,166511.1547023192
2543,130682.59494176804
2544,135918.52918119365
2545,126703.92374009824
2546,142774.04422950474
2547,140617.1221865541
2548,142555.68617692302
2549,165354.97384482605
2550,517428.5420562771
2551,145975.84959153988
2552,127552.21184930237
2553,100308.33177954648
2554,112849.39347226346
2555,103679.94743203843
2556,108895.42383697192
2557,115308.99282113815
2558,166461.7317025606
2559,142042.1853996611
2560,121803.38509161117
2561,132904.98907993385
2562,138394.2897692708
2563,146292.41440483683
2564,168409.74916086337
2565,118297.48261887739
2566,153074.10280947422
2567,123683.0110896942
2568,186549.01243052454
2569,189646.26916210464
2570,129660.46367448417
2571,172281.89568876007
2572,188707.30205319184
2573,243343.44411607648
2574,299519.9154264157
2575,122275.51148604322
2576,136864.57003816016
2577,165687.49173582694
2578,97182.0006180626
2579,78230.01972308854
2580,147316.31289936684
2581,130243.14278783469
2582,109463.36566833699
2583,288225.55613323214
2584,164100.21204074792
2585,176439.26375929557
2586,200160.7009121561
2587,211128.62145615372
2588,153761.63110898345
2589,144643.5831049785
2590,216725.56230923816
2591,195644.3301671658
2592,220177.54773046245
2593,257756.3069508508
2594,172789.14414043297
2595,219950.5237156393
2596,318952.6886183894
2597,177399.55956970257
2598,261364.88716025694
2599,328493.3110755857
2600,162453.65119927796
2601,138648.80407795234
2602,93933.681208676
2603,104730.81021561372
2604,96128.58227992157
2605,102690.43543564633
2606,140268.16361574756
2607,171788.3530067432
2608,201217.21214866362
2609,173992.1683888833
2610,113967.95041597575
2611,163192.85862948827
2612,151002.20892586076
2613,126235.83778736606
2614,126808.73941745111
2615,150660.29803539868
2616,141934.75577637486
2617,166193.09748676216
2618,161449.47674975102
2619,234662.35263765714
2620,185167.91325779716
2621,182084.21091678806
2622,180115.73174570274
2623,257897.15735179358
2624,262198.47951681784
2625,304380.1945589499
2626,163526.99870992417
2627,185919.4570490336
2628,406116.0640813776
2629,403736.5013896104
2630,355608.50167361344
2631,407031.2878614718
2632,390321.2360207716
2633,310531.63095076923
2634,378056.37447041855
2635,147709.4313291458
2636,208496.24802048635
2637,169203.37220909764
2638,248488.00470707988
2639,181398.63966370813
2640,149716.781338179
2641,109669.48757230442
2642,186052.042511041
2643,113572.4449053031
2644,125974.18485934159
2645,101965.00173756292
2646,99418.79649136646
2647,104542.71552062297
2648,142875.43966095475
2649,136189.74255295526
2650,151795.4544896584
2651,157724.4042429062
2652,411895.71587085136
2653,263955.3191847524
2654,243236.3002051901
2655,366104.4791118327
2656,350333.35732672346
2657,347560.38346936175
2658,274770.60221870226
2659,287305.9141149353
2660,302026.4407842981
2661,337620.8235626542
2662,357681.95046681096
2663,276917.75938439084
2664,293706.9965255463
2665,324581.3345750784
2666,298086.1325717223
2667,175368.1326489963
2668,182513.94123563645
2669,179174.64284144717
2670,288194.75056915695
2671,185251.39886544627
2672,181314.73600790938
2673,196740.75072696223
2674,196894.24610424897
2675,170673.04249830823
2676,187917.16881498625
2677,191753.21024062685
2678,247129.42047496012
2679,280225.75305459596
2680,276624.822394358
2681,389925.51272567787
2682,302117.3097738344
2683,409977.6356724387
2684,299094.3228395031
2685,315696.89868733875
2686,259410.7483374797
2687,314947.9943865025
2688,240566.58479277082
2689,216764.82437831978
2690,416376.2842720058
2691,179654.03386254553
2692,141480.1127932975
2693,191962.9367728364
2694,141944.5663746925
2695,192244.10217204786
2696,189376.59337585827
2697,184018.80618001005
2698,194026.97647398416
2699,177695.16522107765
2700,164100.70356075198
2701,145371.5243970796
2702,121217.46789502581
2703,134831.24613598222
2704,135190.86973124873
2705,131472.8496441566
2706,120011.48740893824
2707,126661.72410335031
2708,138555.92405091718
2709,121371.74821065912
2710,127452.87048078091
2711,281131.44024629425
2712,320090.1801664262
2713,167997.23482770682
2714,151369.11825750073
2715,175964.26398786728
2716,164661.86868201484
2717,184105.7920578803
2718,234366.47188455745
2719,153171.0034588264
2720,167950.20886065348
2721,141415.31307653428
2722,164954.71158493366
2723,141689.02638189073
2724,126045.31690434854
2725,134721.5867573925
2726,144090.65864300297
2727,167544.7210834821
2728,168953.36429143898
2729,156883.42210310424
2730,144935.91238415753
2731,114060.85684058192
2732,117631.91962043414
2733,169931.1570694379
2734,141795.8218309601
